
CR_ID,EQ_ID,Data_Date,EQ_NO,Reading_Time,Reading_Value,Working_Flow,Standard_Flow,Working_Sum,Pressure,Temperature,Standard_Sum,TENANT_ID
19031607554754547179,201901141728344420103096709946,2019-03-15 23:00:00,818120198068,16/3/2019 07:55:47,0,0.0,0.0,337.6576,105.0,14.5,363.7337,263
19031607554754547180,201901141728344420103096709946,2019-03-16 00:00:00,818120198068,16/3/2019 07:55:47,0,0.0,0.0,337.6576,104.9766,13.5625,363.7337,263
19031607555554547182,201901141728344420103096709946,2019-03-16 01:00:00,818120198068,16/3/2019 07:55:55,0,0.0,0.0,337.6576,104.9922,12.6875,363.7337,263
19031607555554547184,201901141728344420103096709946,2019-03-16 02:00:00,818120198068,16/3/2019 07:55:55,0,0.0,0.0,337.6576,104.9922,12.0625,363.7337,263
19031607555554547186,201901141728344420103096709946,2019-03-16 03:00:00,818120198068,16/3/2019 07:55:55,0,0.0,0.0,337.6576,104.9453,11.4375,363.7337,263
19031607555554547188,201901141728344420103096709946,2019-03-16 04:00:00,818120198068,16/3/2019 07:55:55,0,0.0,0.0,337.6576,104.8828,10.9375,363.7337,263
19031607560354547190,201901141728344420103096709946,2019-03-16 05:00:00,818120198068,16/3/2019 07:56:03,0,0.0,0.0,337.6576,104.8828,10.4375,363.7337,263
19031607560354547191,201901141728344420103096709946,2019-03-16 06:00:00,818120198068,16/3/2019 07:56:03,0,0.0,0.0,337.6576,104.8984,10.125,363.7337,263
19031607560354547192,201901141728344420103096709946,2019-03-16 07:00:00,818120198068,16/3/2019 07:56:03,0,0.0,0.0,337.6576,104.8984,10.125,363.7337,263
19031607560354547193,201901141728344420103096709946,2019-03-16 08:00:00,818120198068,16/3/2019 07:56:03,0,0.0,0.0,337.6576,104.8984,10.5625,363.7337,263
19031623571954561313,201901141728344420103096709946,2019-03-16 09:00:00,818120198068,16/3/2019 23:57:19,0,0.0,0.0,337.6576,105.0781,11.625,363.7337,263
19031623571954561314,201901141728344420103096709946,2019-03-16 10:00:00,818120198068,16/3/2019 23:57:19,0,0.0,0.0,337.6576,105.4453,13.75,363.7337,263
19031623571954561315,201901141728344420103096709946,2019-03-16 11:00:00,818120198068,16/3/2019 23:57:19,0,0.0,0.0,337.6576,105.8438,16.625,363.7337,263
19031623571954561316,201901141728344420103096709946,2019-03-16 12:00:00,818120198068,16/3/2019 23:57:19,0,0.0,0.0,337.6576,106.1484,19.4375,363.7337,263
19031623572754561317,201901141728344420103096709946,2019-03-16 13:00:00,818120198068,16/3/2019 23:57:27,0,0.0,0.0,337.6576,106.1953,21.75,363.7337,263
19031623572754561318,201901141728344420103096709946,2019-03-16 14:00:00,818120198068,16/3/2019 23:57:27,0,0.0,0.0,337.6576,106.3281,24.8125,363.7337,263
19031623572754561319,201901141728344420103096709946,2019-03-16 15:00:00,818120198068,16/3/2019 23:57:28,0,0.0,0.0,337.6576,106.1484,27.3125,363.7337,263
19031623572754561320,201901141728344420103096709946,2019-03-16 16:00:00,818120198068,16/3/2019 23:57:28,0,0.0,0.0,337.6576,105.4922,26.125,363.7337,263
19031623573554561321,201901141728344420103096709946,2019-03-16 17:00:00,818120198068,16/3/2019 23:57:36,0,0.0,0.0,337.6576,104.8203,24.1875,363.7337,263
19031623573554561322,201901141728344420103096709946,2019-03-16 18:00:00,818120198068,16/3/2019 23:57:36,0,0.0,0.0,337.6576,104.4219,22.75,363.7337,263
19031623573554561323,201901141728344420103096709946,2019-03-16 19:00:00,818120198068,16/3/2019 23:57:36,0,0.0,0.0,337.6576,104.5313,20.9375,363.7337,263
19031623573554561324,201901141728344420103096709946,2019-03-16 20:00:00,818120198068,16/3/2019 23:57:36,0,0.0,0.0,337.6576,104.5938,19.3125,363.7337,263
19031623574354561325,201901141728344420103096709946,2019-03-16 21:00:00,818120198068,16/3/2019 23:57:44,0,0.0,0.0,337.6576,104.7109,17.9375,363.7337,263
19031623574354561326,201901141728344420103096709946,2019-03-16 22:00:00,818120198068,16/3/2019 23:57:44,0,0.0,0.0,337.6576,104.7578,17.0,363.7337,263
19031623574354561327,201901141728344420103096709946,2019-03-16 23:00:00,818120198068,16/3/2019 23:57:44,0,0.0,0.0,337.6576,104.7578,16.25,363.7337,263
19031623574354561328,201901141728344420103096709946,2019-03-17 00:00:00,818120198068,16/3/2019 23:57:44,0,0.0,0.0,337.6576,104.7891,15.625,363.7337,263
19031707551554805709,201901141728344420103096709946,2019-03-17 01:00:00,818120198068,17/3/2019 07:55:16,0,0.0,0.0,337.6576,104.7891,15.0625,363.7337,263
19031707551554805710,201901141728344420103096709946,2019-03-17 02:00:00,818120198068,17/3/2019 07:55:16,0,0.0,0.0,337.6576,104.7578,14.5625,363.7337,263
19031707551554805711,201901141728344420103096709946,2019-03-17 03:00:00,818120198068,17/3/2019 07:55:16,0,0.0,0.0,337.6576,104.7578,14.0625,363.7337,263
19031707551554805712,201901141728344420103096709946,2019-03-17 04:00:00,818120198068,17/3/2019 07:55:16,0,0.0,0.0,337.6576,104.7578,13.5625,363.7337,263
19031707552354805717,201901141728344420103096709946,2019-03-17 05:00:00,818120198068,17/3/2019 07:55:24,0,0.0,0.0,337.6576,104.7891,13.0625,363.7337,263
19031707552354805718,201901141728344420103096709946,2019-03-17 06:00:00,818120198068,17/3/2019 07:55:24,0,0.0,0.0,337.6576,104.7734,12.75,363.7337,263
19031707552354805719,201901141728344420103096709946,2019-03-17 07:00:00,818120198068,17/3/2019 07:55:24,0,0.0,0.0,337.6576,104.8828,12.5625,363.7337,263
19031707552354805720,201901141728344420103096709946,2019-03-17 08:00:00,818120198068,17/3/2019 07:55:24,0,0.0,0.0,337.6576,104.8828,12.6875,363.7337,263
19031807551255064377,201901141728344420103096709946,2019-03-17 09:00:00,818120198068,18/3/2019 07:55:13,0,0.0,0.0,337.6576,104.9922,13.625,363.7337,263
19031807551255064378,201901141728344420103096709946,2019-03-17 10:00:00,818120198068,18/3/2019 07:55:13,0,0.0,0.0,337.6576,105.1563,14.8125,363.7337,263
19031807551255064379,201901141728344420103096709946,2019-03-17 11:00:00,818120198068,18/3/2019 07:55:13,0,0.0,0.0,337.6576,105.9688,16.9375,363.7337,263
19031807551255064380,201901141728344420103096709946,2019-03-17 12:00:00,818120198068,18/3/2019 07:55:13,0,0.0,0.0,337.6576,106.5,19.3125,363.7337,263
19031807552055064387,201901141728344420103096709946,2019-03-17 13:00:00,818120198068,18/3/2019 07:55:21,0,0.0,0.0,337.6576,106.3906,21.5,363.7337,263
19031807552055064388,201901141728344420103096709946,2019-03-17 14:00:00,818120198068,18/3/2019 07:55:21,0,0.0,0.0,337.6576,106.3438,23.0625,363.7337,263
19031807552055064389,201901141728344420103096709946,2019-03-17 15:00:00,818120198068,18/3/2019 07:55:21,0,0.0,0.0,337.6576,106.1328,24.5,363.7337,263
19031807552055064390,201901141728344420103096709946,2019-03-17 16:00:00,818120198068,18/3/2019 07:55:21,0,1.5111,1.5390000000000001,338.1967,104.4063,23.4375,364.2825,263
19031807552855064391,201901141728344420103096709946,2019-03-17 17:00:00,818120198068,18/3/2019 07:55:28,0,0.0,0.0,338.7206,104.4531,22.8125,364.8162,263
19031807552855064392,201901141728344420103096709946,2019-03-17 18:00:00,818120198068,18/3/2019 07:55:28,0,0.0,0.0,338.7206,104.4688,21.4375,364.8162,263
19031807552855064393,201901141728344420103096709946,2019-03-17 19:00:00,818120198068,18/3/2019 07:55:28,0,0.0,0.0,338.7206,104.4688,20.1875,364.8162,263
19031807552855064394,201901141728344420103096709946,2019-03-17 20:00:00,818120198068,18/3/2019 07:55:28,0,0.0,0.0,338.7206,104.5469,19.125,364.8162,263
19031807553655064395,201901141728344420103096709946,2019-03-17 21:00:00,818120198068,18/3/2019 07:55:37,0,0.0,0.0,338.7206,104.6406,18.3125,364.8162,263
19031807553655064396,201901141728344420103096709946,2019-03-17 22:00:00,818120198068,18/3/2019 07:55:37,0,0.0,0.0,338.7206,104.6641,17.625,364.8162,263
19031807553655064397,201901141728344420103096709946,2019-03-17 23:00:00,818120198068,18/3/2019 07:55:37,0,0.0,0.0,338.7206,104.6641,17.0625,364.8162,263
19031807553655064398,201901141728344420103096709946,2019-03-18 00:00:00,818120198068,18/3/2019 07:55:37,0,0.0,0.0,338.7206,104.6641,16.5625,364.8162,263
19031807554455064399,201901141728344420103096709946,2019-03-18 01:00:00,818120198068,18/3/2019 07:55:45,0,0.0,0.0,338.7206,104.6406,16.1875,364.8162,263
19031807554455064400,201901141728344420103096709946,2019-03-18 02:00:00,818120198068,18/3/2019 07:55:45,0,0.0,0.0,338.7206,104.5938,15.8125,364.8162,263
19031807554455064401,201901141728344420103096709946,2019-03-18 03:00:00,818120198068,18/3/2019 07:55:45,0,0.0,0.0,338.7206,104.5781,15.4375,364.8162,263
19031807554455064402,201901141728344420103096709946,2019-03-18 04:00:00,818120198068,18/3/2019 07:55:45,0,0.0,0.0,338.7206,104.5,15.125,364.8162,263
19031807555255064407,201901141728344420103096709946,2019-03-18 05:00:00,818120198068,18/3/2019 07:55:53,0,0.0,0.0,338.7206,104.4219,14.8125,364.8162,263
19031807555255064408,201901141728344420103096709946,2019-03-18 06:00:00,818120198068,18/3/2019 07:55:53,0,3.0223,3.1757,339.4919,104.375,14.3125,365.6264,263
19031807555255064409,201901141728344420103096709946,2019-03-18 07:00:00,818120198068,18/3/2019 07:55:53,0,5.289,5.5738,345.6555,104.4063,13.5625,372.1102,263
19031807555255064410,201901141728344420103096709946,2019-03-18 08:00:00,818120198068,18/3/2019 07:55:53,0,0.0,0.0,346.4394,104.5156,13.875,372.9359,263
19031823564655080077,201901141728344420103096709946,2019-03-18 09:00:00,818120198068,18/3/2019 23:56:47,0,0.0,0.0,346.4394,104.5469,14.6875,372.9359,263
19031823564655080078,201901141728344420103096709946,2019-03-18 10:00:00,818120198068,18/3/2019 23:56:47,0,8.3112,8.6583,348.9327,104.3438,16.6875,375.5392,263
19031823564655080079,201901141728344420103096709946,2019-03-18 11:00:00,818120198068,18/3/2019 23:56:47,0,1.5111,1.5671,351.8228,104.3906,18.125,378.5459,263
19031823564655080080,201901141728344420103096709946,2019-03-18 12:00:00,818120198068,18/3/2019 23:56:47,0,2.2667,2.3313,356.7472,104.2266,20.0625,383.6279,263
19031823565455080081,201901141728344420103096709946,2019-03-18 13:00:00,818120198068,18/3/2019 23:56:55,0,2.2667,2.3313,356.7472,104.2266,20.0625,383.6279,263
19031823565455080082,201901141728344420103096709946,2019-03-18 14:00:00,818120198068,18/3/2019 23:56:55,0,2.2667,2.3313,356.7472,104.2266,20.0625,383.6279,263
19031823565455080083,201901141728344420103096709946,2019-03-18 15:00:00,818120198068,18/3/2019 23:56:55,0,2.2667,2.3313,356.7472,104.2266,20.0625,383.6279,263
19031823565455080084,201901141728344420103096709946,2019-03-18 16:00:00,818120198068,18/3/2019 23:56:55,0,2.2667,2.3313,356.7472,104.2266,20.0625,383.6279,263
19031823570255080086,201901141728344420103096709946,2019-03-18 17:00:00,818120198068,18/3/2019 23:57:03,0,2.2667,2.3313,356.7472,104.2266,20.0625,383.6279,263
19031823570255080087,201901141728344420103096709946,2019-03-18 18:00:00,818120198068,18/3/2019 23:57:03,0,2.2667,2.3313,356.7472,104.2266,20.0625,383.6279,263
19031823570255080088,201901141728344420103096709946,2019-03-18 19:00:00,818120198068,18/3/2019 23:57:03,0,2.2667,2.3313,356.7472,104.2266,20.0625,383.6279,263
19031823570255080089,201901141728344420103096709946,2019-03-18 20:00:00,818120198068,18/3/2019 23:57:03,0,2.2667,2.3313,356.7472,104.2266,20.0625,383.6279,263
19031823571155080090,201901141728344420103096709946,2019-03-18 21:00:00,818120198068,18/3/2019 23:57:11,0,2.2667,2.3313,356.7472,104.2266,20.0625,383.6279,263
19031823571155080091,201901141728344420103096709946,2019-03-18 22:00:00,818120198068,18/3/2019 23:57:11,0,2.2667,2.3313,356.7472,104.2266,20.0625,383.6279,263
19031823571155080092,201901141728344420103096709946,2019-03-18 23:00:00,818120198068,18/3/2019 23:57:11,0,2.2667,2.3313,356.7472,104.2266,20.0625,383.6279,263
19031823571155080093,201901141728344420103096709946,2019-03-19 00:00:00,818120198068,18/3/2019 23:57:11,0,2.2667,2.3313,356.7472,104.2266,20.0625,383.6279,263
19031823571955080094,201901141728344420103096709946,2019-03-19 01:00:00,818120198068,18/3/2019 23:57:19,0,2.2667,2.3313,356.7472,104.2266,20.0625,383.6279,263
19031823571955080095,201901141728344420103096709946,2019-03-19 02:00:00,818120198068,18/3/2019 23:57:19,0,2.2667,2.3313,356.7472,104.2266,20.0625,383.6279,263
19031823571955080096,201901141728344420103096709946,2019-03-19 03:00:00,818120198068,18/3/2019 23:57:19,0,2.2667,2.3313,356.7472,104.2266,20.0625,383.6279,263
19031823571955080097,201901141728344420103096709946,2019-03-19 04:00:00,818120198068,18/3/2019 23:57:19,0,2.2667,2.3313,356.7472,104.2266,20.0625,383.6279,263
19031907550355326150,201901141728344420103096709946,2019-03-19 05:00:00,818120198068,19/3/2019 07:55:04,0,0.0,0.0,358.4772,104.0078,13.6875,385.4044,263
19031907550355326151,201901141728344420103096709946,2019-03-19 06:00:00,818120198068,19/3/2019 07:55:04,0,1.8889,1.9834,358.6063,103.8906,13.1875,385.5399,263
19031907550355326152,201901141728344420103096709946,2019-03-19 07:00:00,818120198068,19/3/2019 07:55:04,0,0.0,0.0,363.4795,104.0859,12.625,390.6661,263
19031907550355326153,201901141728344420103096709946,2019-03-19 08:00:00,818120198068,19/3/2019 07:55:04,0,0.0,0.0,363.4795,104.0234,13.3125,390.6661,263
19032007550155589340,201901141728344420103096709946,2019-03-19 09:00:00,818120198068,20/3/2019 07:55:02,0,0.0,0.0,363.4795,104.0547,15.0625,390.6661,263
19032007550155589341,201901141728344420103096709946,2019-03-19 10:00:00,818120198068,20/3/2019 07:55:02,0,4.1556,4.2878,365.4612,103.8438,18.0625,392.7163,263
19032007550155589342,201901141728344420103096709946,2019-03-19 11:00:00,818120198068,20/3/2019 07:55:02,0,2.2667,2.3228,366.8588,103.7813,19.875,394.1547,263
19032007550155589343,201901141728344420103096709946,2019-03-19 12:00:00,818120198068,20/3/2019 07:55:02,0,0.0,0.0,372.6722,103.6875,21.8125,400.0824,263
19032007550955589344,201901141728344420103096709946,2019-03-19 13:00:00,818120198068,20/3/2019 07:55:10,0,0.0,0.0,374.0064,103.6641,23.25,401.4363,263
19032007550955589345,201901141728344420103096709946,2019-03-19 14:00:00,818120198068,20/3/2019 07:55:10,0,0.0,0.0,374.0064,103.8906,26.5625,401.4363,263
19032007550955589346,201901141728344420103096709946,2019-03-19 15:00:00,818120198068,20/3/2019 07:55:10,0,0.0,0.0,374.0064,103.3828,26.8125,401.4363,263
19032007550955589347,201901141728344420103096709946,2019-03-19 16:00:00,818120198068,20/3/2019 07:55:10,0,0.0,0.0,374.0064,103.2656,24.75,401.4363,263
19032007551755589348,201901141728344420103096709946,2019-03-19 17:00:00,818120198068,20/3/2019 07:55:18,0,0.0,0.0,374.0064,103.1875,23.0,401.4363,263
19032007551755589349,201901141728344420103096709946,2019-03-19 18:00:00,818120198068,20/3/2019 07:55:18,0,0.0,0.0,374.0064,103.125,21.6875,401.4363,263
19032007551755589350,201901141728344420103096709946,2019-03-19 19:00:00,818120198068,20/3/2019 07:55:18,0,0.0,0.0,374.0064,103.0938,21.0,401.4363,263
19032007551755589351,201901141728344420103096709946,2019-03-19 20:00:00,818120198068,20/3/2019 07:55:18,0,0.0,0.0,374.0064,103.1719,20.375,401.4363,263
19032007552655589352,201901141728344420103096709946,2019-03-19 21:00:00,818120198068,20/3/2019 07:55:26,0,0.0,0.0,374.0064,103.1875,20.0625,401.4363,263
19032007552655589353,201901141728344420103096709946,2019-03-19 22:00:00,818120198068,20/3/2019 07:55:26,0,0.0,0.0,374.0064,103.125,19.875,401.4363,263
19032007552655589354,201901141728344420103096709946,2019-03-19 23:00:00,818120198068,20/3/2019 07:55:26,0,0.0,0.0,374.0064,103.0781,19.75,401.4363,263
19032007552655589355,201901141728344420103096709946,2019-03-20 00:00:00,818120198068,20/3/2019 07:55:26,0,0.0,0.0,374.0064,102.9766,19.6875,401.4363,263
19032007553455589360,201901141728344420103096709946,2019-03-20 01:00:00,818120198068,20/3/2019 07:55:34,0,0.0,0.0,374.0064,102.8984,17.875,401.4363,263
19032007553455589361,201901141728344420103096709946,2019-03-20 02:00:00,818120198068,20/3/2019 07:55:34,0,0.0,0.0,374.0064,102.8047,17.375,401.4363,263
19032007553455589362,201901141728344420103096709946,2019-03-20 03:00:00,818120198068,20/3/2019 07:55:34,0,0.0,0.0,374.0064,102.6953,17.0625,401.4363,263
19032007553455589363,201901141728344420103096709946,2019-03-20 04:00:00,818120198068,20/3/2019 07:55:34,0,0.0,0.0,374.0064,102.5938,16.9375,401.4363,263
19032007554155589368,201901141728344420103096709946,2019-03-20 05:00:00,818120198068,20/3/2019 07:55:42,0,0.0,0.0,374.0064,102.5313,16.9375,401.4363,263
19032007554155589369,201901141728344420103096709946,2019-03-20 06:00:00,818120198068,20/3/2019 07:55:42,0,3.4,3.4789,374.4052,102.5781,16.9375,401.8442,263
19032007554155589370,201901141728344420103096709946,2019-03-20 07:00:00,818120198068,20/3/2019 07:55:42,0,1.8889,1.94,379.7473,102.6953,16.1875,407.3224,263
19032007554155589371,201901141728344420103096709946,2019-03-20 08:00:00,818120198068,20/3/2019 07:55:42,0,0.0,0.0,380.0902,102.8984,16.4375,407.6747,263
19032107545655852163,201901141728344420103096709946,2019-03-20 09:00:00,818120198068,21/3/2019 07:54:57,0,0.0,0.0,380.0902,103.0313,16.625,407.6747,263
19032107545655852164,201901141728344420103096709946,2019-03-20 10:00:00,818120198068,21/3/2019 07:54:57,0,3.7778,3.8611,381.1927,102.9297,18.25,408.8026,263
19032107545655852165,201901141728344420103096709946,2019-03-20 11:00:00,818120198068,21/3/2019 07:54:57,0,1.8889,1.9231,382.98800000000006,103.0,19.5625,410.63300000000004,263
19032107545655852166,201901141728344420103096709946,2019-03-20 12:00:00,818120198068,21/3/2019 07:54:57,0,1.5111,1.5299,387.5126,102.9766,21.125,415.2186,263
19032107550455852175,201901141728344420103096709946,2019-03-20 13:00:00,818120198068,21/3/2019 07:55:05,0,0.0,0.0,387.6626,103.0469,21.6875,415.3706,263
19032107550455852176,201901141728344420103096709946,2019-03-20 14:00:00,818120198068,21/3/2019 07:55:05,0,0.0,0.0,387.6626,103.3516,25.3125,415.3706,263
19032107550455852177,201901141728344420103096709946,2019-03-20 15:00:00,818120198068,21/3/2019 07:55:05,0,0.0,0.0,387.6626,103.6641,28.8125,415.3706,263
19032107550455852178,201901141728344420103096709946,2019-03-20 16:00:00,818120198068,21/3/2019 07:55:05,0,0.0,0.0,387.6626,103.5078,30.9375,415.3706,263
19032107551355852185,201901141728344420103096709946,2019-03-20 17:00:00,818120198068,21/3/2019 07:55:13,0,0.0,0.0,387.6626,103.1406,28.8125,415.3706,263
19032107551355852186,201901141728344420103096709946,2019-03-20 18:00:00,818120198068,21/3/2019 07:55:13,0,0.0,0.0,387.6626,103.1875,26.25,415.3706,263
19032107551355852187,201901141728344420103096709946,2019-03-20 19:00:00,818120198068,21/3/2019 07:55:13,0,0.0,0.0,387.6626,103.2188,24.25,415.3706,263
19032107551355852188,201901141728344420103096709946,2019-03-20 20:00:00,818120198068,21/3/2019 07:55:13,0,0.0,0.0,387.6626,103.3828,22.625,415.3706,263
19032107552055852195,201901141728344420103096709946,2019-03-20 21:00:00,818120198068,21/3/2019 07:55:21,0,0.0,0.0,387.6626,103.4922,21.25,415.3706,263
19032107552055852196,201901141728344420103096709946,2019-03-20 22:00:00,818120198068,21/3/2019 07:55:21,0,0.0,0.0,387.6626,103.5703,20.25,415.3706,263
19032107552055852197,201901141728344420103096709946,2019-03-20 23:00:00,818120198068,21/3/2019 07:55:21,0,0.0,0.0,387.6626,103.6172,19.4375,415.3706,263
19032107552055852198,201901141728344420103096709946,2019-03-21 00:00:00,818120198068,21/3/2019 07:55:21,0,0.0,0.0,387.6626,103.6172,18.6875,415.3706,263
19032107552855852199,201901141728344420103096709946,2019-03-21 01:00:00,818120198068,21/3/2019 07:55:28,0,0.0,0.0,387.6626,103.5859,18.125,415.3706,263
19032107552855852200,201901141728344420103096709946,2019-03-21 02:00:00,818120198068,21/3/2019 07:55:28,0,0.0,0.0,387.6626,103.6328,17.5,415.3706,263
19032107552855852201,201901141728344420103096709946,2019-03-21 03:00:00,818120198068,21/3/2019 07:55:28,0,0.0,0.0,387.6626,103.7188,17.0,415.3706,263
19032107552855852202,201901141728344420103096709946,2019-03-21 04:00:00,818120198068,21/3/2019 07:55:28,0,0.0,0.0,387.6626,103.7813,17.0,415.3706,263
19032107553655852207,201901141728344420103096709946,2019-03-21 05:00:00,818120198068,21/3/2019 07:55:37,0,0.0,0.0,387.6626,103.8906,17.0625,415.3706,263
19032107553655852208,201901141728344420103096709946,2019-03-21 06:00:00,818120198068,21/3/2019 07:55:37,0,1.8889,1.9556,388.8392,103.8594,17.125,416.5879,263
19032107553655852209,201901141728344420103096709946,2019-03-21 07:00:00,818120198068,21/3/2019 07:55:37,0,1.5111,1.5667,393.3499,103.9375,16.9375,421.26,263
19032107553655852210,201901141728344420103096709946,2019-03-21 08:00:00,818120198068,21/3/2019 07:55:37,0,0.0,0.0,393.5966,104.1484,16.625,421.5157,263
19032123561355869538,201901141728344420103096709946,2019-03-21 09:00:00,818120198068,21/3/2019 23:56:13,0,0.0,0.0,393.5966,104.4063,15.625,421.5157,263
19032123561355869539,201901141728344420103096709946,2019-03-21 10:00:00,818120198068,21/3/2019 23:56:13,0,0.0,0.0,394.996,104.5313,15.0625,422.9814,263
19032123561355869540,201901141728344420103096709946,2019-03-21 11:00:00,818120198068,21/3/2019 23:56:13,0,1.5111,1.5896,395.5768,104.5156,14.375,423.592,263
19032123561355869541,201901141728344420103096709946,2019-03-21 12:00:00,818120198068,21/3/2019 23:56:13,0,6.0445,6.3725,400.8983,104.5156,13.75,429.19699999999995,263
19032123562155869542,201901141728344420103096709946,2019-03-21 13:00:00,818120198068,21/3/2019 23:56:21,0,0.0,0.0,401.6702,104.5938,13.25,430.0113,263
19032123562155869543,201901141728344420103096709946,2019-03-21 14:00:00,818120198068,21/3/2019 23:56:21,0,0.0,0.0,401.6702,104.5469,13.5625,430.0113,263
19032123562155869544,201901141728344420103096709946,2019-03-21 15:00:00,818120198068,21/3/2019 23:56:21,0,0.0,0.0,401.6702,104.5781,13.0,430.0113,263
19032123562155869545,201901141728344420103096709946,2019-03-21 16:00:00,818120198068,21/3/2019 23:56:21,0,0.0,0.0,401.6702,104.625,12.0625,430.0113,263
19032123562955869547,201901141728344420103096709946,2019-03-21 17:00:00,818120198068,21/3/2019 23:56:30,0,0.0,0.0,401.6702,104.6641,11.5,430.0113,263
19032123562955869548,201901141728344420103096709946,2019-03-21 18:00:00,818120198068,21/3/2019 23:56:30,0,0.0,0.0,401.6702,104.7266,11.3125,430.0113,263
19032123562955869549,201901141728344420103096709946,2019-03-21 19:00:00,818120198068,21/3/2019 23:56:30,0,0.0,0.0,401.6702,104.8359,11.125,430.0113,263
19032123562955869550,201901141728344420103096709946,2019-03-21 20:00:00,818120198068,21/3/2019 23:56:30,0,0.0,0.0,401.6702,104.8828,11.125,430.0113,263
19032123563755869551,201901141728344420103096709946,2019-03-21 21:00:00,818120198068,21/3/2019 23:56:37,0,0.0,0.0,401.6702,104.9766,11.0,430.0113,263
19032123563755869552,201901141728344420103096709946,2019-03-21 22:00:00,818120198068,21/3/2019 23:56:37,0,0.0,0.0,401.6702,105.0938,10.8125,430.0113,263
19032123563755869553,201901141728344420103096709946,2019-03-21 23:00:00,818120198068,21/3/2019 23:56:37,0,0.0,0.0,401.6702,105.1094,10.8125,430.0113,263
19032123563755869554,201901141728344420103096709946,2019-03-22 00:00:00,818120198068,21/3/2019 23:56:37,0,0.0,0.0,401.6702,105.1406,10.75,430.0113,263
19032207544756116908,201901141728344420103096709946,2019-03-22 01:00:00,818120198068,22/3/2019 07:54:48,0,0.0,0.0,401.6702,105.2188,9.75,430.0113,263
19032207544756116909,201901141728344420103096709946,2019-03-22 02:00:00,818120198068,22/3/2019 07:54:48,0,0.0,0.0,401.6702,105.125,9.125,430.0113,263
19032207544756116910,201901141728344420103096709946,2019-03-22 03:00:00,818120198068,22/3/2019 07:54:48,0,0.0,0.0,401.6702,105.0781,8.9375,430.0113,263
19032207544756116911,201901141728344420103096709946,2019-03-22 04:00:00,818120198068,22/3/2019 07:54:48,0,0.0,0.0,401.6702,105.0625,9.0,430.0113,263
19032207545556116920,201901141728344420103096709946,2019-03-22 05:00:00,818120198068,22/3/2019 07:54:56,0,0.0,0.0,401.6702,105.0625,9.0625,430.0113,263
19032207545556116921,201901141728344420103096709946,2019-03-22 06:00:00,818120198068,22/3/2019 07:54:56,0,1.8889,2.0335,401.7854,104.9609,9.0625,430.1353,263
19032207545556116922,201901141728344420103096709946,2019-03-22 07:00:00,818120198068,22/3/2019 07:54:56,0,0.0,0.0,406.7438,105.125,9.0,435.474,263
19032207545556116923,201901141728344420103096709946,2019-03-22 08:00:00,818120198068,22/3/2019 07:54:56,0,0.0,0.0,406.7894,105.1719,9.3125,435.5231,263
19032307544456374906,201901141728344420103096709946,2019-03-22 09:00:00,818120198068,23/3/2019 07:54:44,0,4.9112,5.2859,407.0685,105.125,9.5625,435.8235,263
19032307544456374907,201901141728344420103096709946,2019-03-22 10:00:00,818120198068,23/3/2019 07:54:44,0,0.3778,0.4063,408.1696,105.2031,10.0,437.0081,263
19032307544456374908,201901141728344420103096709946,2019-03-22 11:00:00,818120198068,23/3/2019 07:54:44,0,1.5111,1.6208,408.7066,105.1563,10.625,437.5845,263
19032307544456374909,201901141728344420103096709946,2019-03-22 12:00:00,818120198068,23/3/2019 07:54:44,0,7.1779,7.6706,413.9773,104.9609,11.125,443.2281,263
19032307545256374918,201901141728344420103096709946,2019-03-22 13:00:00,818120198068,23/3/2019 07:54:53,0,0.0,0.0,414.2779,105.1563,11.6875,443.5494,263
19032307545256374919,201901141728344420103096709946,2019-03-22 14:00:00,818120198068,23/3/2019 07:54:53,0,0.0,0.0,414.2779,105.1406,12.4375,443.5494,263
19032307545256374920,201901141728344420103096709946,2019-03-22 15:00:00,818120198068,23/3/2019 07:54:53,0,1.1333,1.2047,415.0927,104.9141,12.5,444.4163,263
19032307545256374921,201901141728344420103096709946,2019-03-22 16:00:00,818120198068,23/3/2019 07:54:53,0,0.0,0.0,415.3374,101.8281,12.625,444.6765,263
19032307550056374928,201901141728344420103096709946,2019-03-22 17:00:00,818120198068,23/3/2019 07:55:01,0,0.0,0.0,415.3395,105.1719,12.5625,444.6786,263
19032307550056374929,201901141728344420103096709946,2019-03-22 18:00:00,818120198068,23/3/2019 07:55:01,0,0.0,0.0,415.3395,105.0781,12.3125,444.6786,263
19032307550056374930,201901141728344420103096709946,2019-03-22 19:00:00,818120198068,23/3/2019 07:55:01,0,0.0,0.0,415.3395,105.125,11.875,444.6786,263
19032307550056374931,201901141728344420103096709946,2019-03-22 20:00:00,818120198068,23/3/2019 07:55:01,0,0.0,0.0,415.3395,105.1563,11.5625,444.6786,263
19032323560756392927,201901141728344420103096709946,2019-03-22 21:00:00,818120198068,23/3/2019 23:56:08,0,0.0,0.0,415.3395,105.1875,11.25,444.6786,263
19032323560756392928,201901141728344420103096709946,2019-03-22 22:00:00,818120198068,23/3/2019 23:56:08,0,0.0,0.0,415.3395,105.2813,11.0,444.6786,263
19032323560756392929,201901141728344420103096709946,2019-03-22 23:00:00,818120198068,23/3/2019 23:56:08,0,0.0,0.0,415.3395,105.3359,10.75,444.6786,263
